transaction_id,customer_id,store_id,transaction_date,transaction_time,payment_method,total_amount,discount_amount,tax_amount,net_amount
4571,,2,2023-11-03,15:10:04,Wallet,2085,0,375.3,2460.3
4572,6,4,2024-05-22,20:32:40,Cash,1599,165.83,257.97,1691.14
4573,,2,2023-08-03,09:57:00,Cash,5997,379.69,1011.12,6628.43
4574,48,2,2024-05-17,17:43:40,Cash,1697,72.09,292.48,1917.39
4575,28,1,2023-03-14,21:11:24,Credit Card,2397,0,431.46,2828.46
4576,33,2,2024-04-04,18:41:29,Cash,10292,1133.01,1648.62,10807.61
4577,49,5,2024-09-10,14:19:21,Debit Card,1055,0,189.9,1244.9
4578,,1,2023-12-21,14:59:58,Credit Card,4794,0,862.92,5656.92
4579,40,5,2024-06-18,18:33:21,Cash,2706,0,487.08,3193.08
4580,33,1,2024-07-07,20:12:55,Cash,9042,715.64,1498.74,9825.1
4581,31,1,2023-06-06,10:51:40,Wallet,6591,0,1186.38,7777.38
4582,20,5,2024-01-22,09:44:53,UPI,12092,293.17,2123.79,13922.62
4583,24,2,2024-11-28,19:47:30,Wallet,5640,627.59,902.23,5914.64
4584,25,5,2024-07-03,20:09:23,UPI,3940,186.41,675.65,4429.24
4585,27,2,2024-08-28,21:12:10,Cash,5694,657.53,906.56,5943.03
4586,26,3,2024-06-26,16:06:44,Debit Card,4297,0,773.46,5070.46
4587,11,2,2024-06-16,09:39:16,Wallet,5975,603.48,966.87,6338.39
4588,,3,2023-11-20,15:52:28,Credit Card,6594,0,1186.92,7780.92
4589,42,1,2024-08-15,10:09:11,Cash,19488,0,3507.84,22995.84
4590,49,4,2023-06-03,16:23:24,Debit Card,3638,0,654.84,4292.84
4591,50,2,2024-09-21,20:34:30,Cash,3598,0,647.64,4245.64
4592,41,5,2024-07-10,09:58:00,Cash,6695,148.74,1178.33,7724.59
4593,,2,2023-08-29,21:59:48,Wallet,14011,0,2521.98,16532.98
4594,15,1,2023-04-18,21:11:13,Debit Card,8179,833.32,1322.22,8667.9
4595,34,4,2023-02-24,20:12:47,Cash,1038,91.49,170.37,1116.88
4596,46,1,2023-04-07,15:01:42,Wallet,699,56.03,115.73,758.7
4597,47,2,2024-05-31,14:47:04,Debit Card,7500,0,1350.0,8850.0
4598,3,5,2024-03-25,13:37:53,Credit Card,10692,1029.42,1739.26,11401.84
4599,,2,2023-08-25,10:50:47,UPI,5392,0,970.56,6362.56
4600,23,3,2024-10-06,21:37:59,Credit Card,180,0,32.4,212.4
4601,13,4,2023-04-22,16:44:20,Debit Card,4737,215.2,813.92,5335.72
4602,34,2,2024-02-04,21:24:29,Wallet,5793,0,1042.74,6835.74
4603,19,3,2024-07-14,12:51:29,UPI,9284,0,1671.12,10955.12
4604,,3,2023-06-25,14:18:29,Credit Card,2697,0,485.46,3182.46
4605,7,5,2023-12-28,10:21:32,Cash,19391,0,3490.38,22881.38
4606,4,2,2023-06-19,16:10:44,UPI,3544,267.85,589.71,3865.86
4607,30,4,2024-08-11,19:26:33,Wallet,2198,0,395.64,2593.64
4608,18,3,2024-03-02,21:31:05,Cash,540,57.32,86.88,569.56
4609,13,3,2024-01-09,16:28:10,Debit Card,7834,871.62,1253.23,8215.61
4610,,2,2023-12-17,16:19:23,UPI,398,0,71.64,469.64
4611,50,3,2023-12-05,15:34:49,Debit Card,5597,159.93,978.67,6415.74
4612,34,1,2024-01-31,14:39:55,Wallet,14690,0,2644.2,17334.2
4613,19,4,2023-03-19,18:33:42,Credit Card,7791,25.9,1397.72,9162.82
4614,,5,2023-11-01,17:04:47,Debit Card,6895,360.73,1176.17,7710.44
4615,38,4,2024-11-01,14:45:58,Debit Card,6193,642.61,999.07,6549.46
4616,24,1,2024-04-16,17:32:41,Cash,6745,0,1214.1,7959.1
4617,46,1,2024-05-08,13:54:43,Wallet,5935,569.04,965.87,6331.83
4618,,5,2024-12-10,15:00:18,Debit Card,6441,0,1159.38,7600.38
4619,,1,2024-04-20,11:30:25,UPI,7293,0,1312.74,8605.74
4620,25,3,2024-10-14,17:22:13,Cash,6494,138.76,1143.94,7499.18
4621,40,3,2024-12-03,19:00:50,Wallet,2895,0,521.1,3416.1
4622,50,2,2023-11-14,11:56:24,UPI,2097,71.18,364.65,2390.47
4623,4,5,2023-06-25,13:54:09,Debit Card,399,0,71.82,470.82
4624,24,5,2023-08-26,15:28:20,Wallet,1655,91.11,281.5,1845.39
4625,11,4,2023-12-07,17:30:37,Wallet,1649,186.55,263.24,1725.69
4626,5,3,2024-12-08,12:37:39,Debit Card,5744,529.33,938.64,6153.31
4627,26,3,2024-06-07,17:42:52,Cash,8791,0,1582.38,10373.38
4628,,5,2024-02-04,14:00:35,Credit Card,6624,0,1192.32,7816.32
4629,16,2,2024-04-30,20:22:09,Debit Card,7895,0,1421.1,9316.1
4630,24,4,2023-05-10,15:27:31,Credit Card,4844,0,871.92,5715.92
4631,4,2,2024-09-10,21:17:24,Wallet,1897,0,341.46,2238.46
4632,39,5,2024-05-12,10:56:12,Debit Card,3395,155.84,583.05,3822.21
4633,44,2,2024-10-10,18:58:39,Credit Card,320,0,57.6,377.6
4634,9,1,2024-03-29,19:25:25,Credit Card,10850,0,1953.0,12803.0
4635,6,1,2024-08-04,20:14:03,Wallet,899,0,161.82,1060.82
4636,9,2,2024-03-01,16:45:37,Wallet,5996,0,1079.28,7075.28
4637,17,2,2024-04-22,20:41:04,Wallet,2598,0,467.64,3065.64
4638,18,5,2024-04-07,18:30:47,Debit Card,12495,0,2249.1,14744.1
4639,43,5,2024-03-23,20:05:04,UPI,9082,0,1634.76,10716.76
4640,,4,2024-12-29,13:54:04,Wallet,900,75.68,148.38,972.7
4641,35,3,2023-05-26,20:15:14,Wallet,7092,0,1276.56,8368.56
4642,,5,2024-11-07,19:48:20,Debit Card,4996,0,899.28,5895.28
4643,26,5,2023-01-19,19:23:42,Credit Card,5496,0,989.28,6485.28
4644,,1,2023-02-14,20:50:41,Debit Card,3898,0,701.64,4599.64
4645,3,3,2023-05-02,16:51:49,Debit Card,6646,0,1196.28,7842.28
4646,44,1,2024-04-19,15:28:35,UPI,1946,0,350.28,2296.28
4647,45,1,2024-01-25,20:25:44,Wallet,699,89.65,109.68,719.03
4648,26,1,2023-05-24,10:11:05,Debit Card,7042,615.8,1156.72,7582.92
4649,15,1,2024-04-05,18:08:21,Wallet,597,0,107.46,704.46
4650,18,4,2023-11-23,20:26:31,Credit Card,560,0,100.8,660.8
4651,48,3,2023-04-25,10:59:47,Wallet,7949,1096.73,1233.41,8085.68
4652,12,3,2024-07-15,15:30:36,Debit Card,6741,0,1213.38,7954.38
4653,49,4,2024-06-29,14:21:21,Debit Card,18739,453.93,3291.31,21576.38
4654,28,3,2023-03-20,14:50:38,Credit Card,7744,238.94,1350.91,8855.97
4655,27,1,2024-09-11,16:17:29,UPI,696,0,125.28,821.28
4656,,4,2024-08-14,10:18:39,Wallet,10661,0,1918.98,12579.98
4657,23,3,2024-07-20,14:25:09,UPI,946,0,170.28,1116.28
4658,44,5,2023-11-13,15:53:16,Debit Card,8391,0,1510.38,9901.38
4659,22,5,2024-03-15,15:35:10,Debit Card,1299,0,233.82,1532.82
4660,3,4,2023-10-28,21:36:26,Credit Card,2039,0,367.02,2406.02
4661,32,5,2024-12-23,17:26:59,Credit Card,7615,0,1370.7,8985.7
4662,30,5,2023-09-06,18:29:32,Wallet,2442,36.8,432.94,2838.14
4663,23,3,2024-08-22,19:58:40,Debit Card,7293,145.98,1286.46,8433.48
4664,2,2,2024-02-28,18:08:46,Credit Card,2397,0,431.46,2828.46
4665,33,1,2024-04-13,15:10:37,Debit Card,3343,34.17,595.59,3904.42
4666,,4,2024-10-03,17:17:57,Credit Card,9354,0,1683.72,11037.72
4667,10,3,2024-12-10,13:57:44,Wallet,2896,0,521.28,3417.28
4668,15,4,2024-01-22,13:38:28,Cash,1040,0,187.2,1227.2
4669,25,4,2024-12-15,20:46:21,Credit Card,4095,0,737.1,4832.1
4670,41,5,2024-10-03,14:49:43,Wallet,6055,81.59,1075.21,7048.62
4671,4,2,2023-11-21,10:02:56,Wallet,13240,1683.17,2080.23,13637.06
4672,34,4,2023-04-14,11:15:13,UPI,1098,16.07,194.75,1276.68
4673,8,2,2024-09-16,12:01:04,Wallet,13044,0,2347.92,15391.92
4674,28,5,2023-04-02,14:38:39,Wallet,640,0,115.2,755.2
4675,35,2,2023-02-04,15:33:48,UPI,3878,244.27,654.07,4287.8
4676,,2,2023-09-05,13:00:25,Debit Card,13846,0,2492.28,16338.28
4677,18,2,2023-05-16,15:53:20,Credit Card,10634,1254.85,1688.25,11067.4
4678,17,3,2023-09-24,09:48:20,UPI,3646,0,656.28,4302.28
4679,45,3,2024-07-22,18:38:38,Debit Card,12496,698.56,2123.54,13920.98
4680,20,5,2024-08-03,17:56:27,Wallet,7194,0,1294.92,8488.92
4681,25,4,2023-12-29,11:04:25,Debit Card,3891,0,700.38,4591.38
4682,49,5,2024-08-31,17:00:29,Debit Card,1627,0,292.86,1919.86
4683,37,1,2024-08-15,20:56:27,Wallet,898,0,161.64,1059.64
4684,41,2,2023-12-25,11:04:15,Cash,8394,665.63,1391.11,9119.48
4685,31,4,2023-04-10,21:09:13,Cash,4994,272.81,849.81,5571.0
4686,24,1,2023-05-11,19:59:58,Debit Card,2697,237.56,442.7,2902.14
4687,30,4,2023-08-08,11:35:42,Wallet,8338,454.02,1419.12,9303.1
4688,13,4,2023-07-28,15:56:23,Credit Card,2097,0,377.46,2474.46
4689,29,5,2024-09-28,21:06:41,UPI,9894,0,1780.92,11674.92
4690,,3,2023-08-31,18:58:00,Wallet,9488,724.89,1577.36,10340.47
4691,42,2,2024-02-16,16:04:16,Credit Card,2598,0,467.64,3065.64
4692,,2,2023-01-20,21:43:20,UPI,4394,350.2,727.88,4771.68
4693,,2,2024-07-17,10:30:06,Credit Card,4896,176.62,849.49,5568.87
4694,12,5,2023-10-08,20:20:12,UPI,12391,0,2230.38,14621.38
4695,15,3,2023-06-24,18:50:41,UPI,2248,0,404.64,2652.64
4696,25,5,2023-04-18,18:26:26,Credit Card,5893,0,1060.74,6953.74
4697,,3,2023-05-17,21:04:48,Cash,2058,0,370.44,2428.44
4698,21,1,2024-12-11,09:30:16,UPI,4994,0,898.92,5892.92
4699,13,5,2024-12-26,16:07:10,UPI,7153,0,1287.54,8440.54
4700,4,5,2023-03-09,19:47:09,Credit Card,1999,58.39,349.31,2289.92
4701,19,2,2024-04-01,21:37:17,Cash,6241,0,1123.38,7364.38
4702,38,2,2023-07-26,13:20:53,Cash,17986,359.58,3172.76,20799.18
4703,41,4,2023-11-05,11:02:03,UPI,5293,0,952.74,6245.74
4704,,2,2023-11-14,21:23:07,Credit Card,3499,0,629.82,4128.82
4705,,2,2024-03-07,19:54:12,UPI,10835,0,1950.3,12785.3
4706,32,3,2024-03-15,15:03:11,Wallet,8023,0,1444.14,9467.14
4707,2,3,2023-04-08,11:09:17,UPI,1396,0,251.28,1647.28
4708,37,2,2024-08-14,11:21:34,Cash,6193,0,1114.74,7307.74
4709,,3,2023-02-19,17:48:34,Debit Card,4697,223.62,805.21,5278.59
4710,18,3,2024-05-30,09:40:31,Credit Card,11242,882.57,1864.7,12224.13
4711,2,2,2023-04-05,12:59:05,Wallet,8301,0,1494.18,9795.18
4712,20,1,2023-10-19,21:13:05,Debit Card,4694,0,844.92,5538.92
4713,32,5,2023-09-07,11:12:01,Debit Card,1548,232.2,236.84,1552.64
4714,,2,2023-03-28,10:49:13,UPI,6297,698.61,1007.71,6606.1
4715,,2,2023-07-21,21:40:13,Credit Card,4097,0,737.46,4834.46
4716,4,4,2024-06-13,11:31:18,Credit Card,1398,0,251.64,1649.64
4717,33,4,2024-07-31,13:49:13,UPI,1497,0,269.46,1766.46
4718,2,3,2024-11-21,21:57:48,Credit Card,8239,1080.08,1288.61,8447.53
4719,31,1,2024-06-09,14:52:57,UPI,3747,502.96,583.93,3827.97
4720,21,4,2024-09-13,13:43:17,Cash,10073,1407.88,1559.72,10224.84
4721,40,1,2023-08-04,17:00:21,Wallet,3998,48.84,710.85,4660.01
4722,28,3,2023-12-14,16:16:23,Wallet,2245,87.87,388.28,2545.41
4723,39,2,2024-03-11,12:35:19,Wallet,10690,0,1924.2,12614.2
4724,29,2,2024-10-28,20:03:14,UPI,13691,0,2464.38,16155.38
4725,37,5,2024-09-24,19:09:06,UPI,9092,81.31,1621.92,10632.61
4726,33,4,2024-08-29,13:45:56,Wallet,10194,0,1834.92,12028.92
4727,12,4,2024-05-08,16:54:03,Cash,1359,0,244.62,1603.62
4728,39,5,2023-02-03,09:40:50,Credit Card,11991,980.0,1981.98,12992.98
4729,50,5,2024-09-19,12:34:28,UPI,3794,0,682.92,4476.92
4730,44,1,2023-03-11,18:08:29,UPI,10497,0,1889.46,12386.46
4731,,2,2024-01-22,18:26:03,Wallet,9090,1360.5,1391.31,9120.81
4732,16,3,2024-09-04,12:44:17,UPI,10492,0,1888.56,12380.56
4733,6,1,2023-02-27,16:48:14,Wallet,6796,0,1223.28,8019.28
4734,,5,2024-09-03,12:49:18,Cash,897,0,161.46,1058.46
4735,,3,2023-03-11,11:07:14,Wallet,6021,0,1083.78,7104.78
4736,45,1,2024-06-26,14:40:13,UPI,896,60.74,150.35,985.61
4737,,3,2024-02-06,10:55:20,Debit Card,4696,0,845.28,5541.28
4738,28,3,2024-08-27,19:20:06,Debit Card,8193,325.06,1416.23,9284.17
4739,36,5,2023-04-23,14:47:08,Debit Card,899,57.19,151.53,993.34
4740,,4,2023-12-31,09:43:13,Credit Card,9950,0,1791.0,11741.0
4741,4,1,2023-12-07,10:25:49,Debit Card,4076,0,733.68,4809.68
4742,7,5,2023-03-18,18:55:14,Credit Card,8492,756.71,1392.35,9127.64
4743,12,1,2023-10-28,11:22:30,Credit Card,6196,808.58,969.74,6357.16
4744,33,4,2024-05-08,18:43:13,Cash,2893,0,520.74,3413.74
4745,,2,2023-10-13,20:30:24,Wallet,9211,644.01,1542.06,10109.05
4746,45,4,2023-12-07,09:53:04,Debit Card,1457,0,262.26,1719.26
4747,44,5,2023-05-04,19:55:17,Cash,8093,0,1456.74,9549.74
4748,49,3,2023-02-21,21:51:28,Wallet,2696,0,485.28,3181.28
4749,20,4,2023-06-24,15:22:05,UPI,8890,815.06,1453.49,9528.43
4750,6,5,2024-06-13,12:14:32,Credit Card,1575,51.96,274.15,1797.19
4751,44,2,2023-03-17,21:12:50,Debit Card,3096,53.77,547.6,3589.83
4752,40,5,2024-11-13,18:48:17,Credit Card,1299,0,233.82,1532.82
4753,38,1,2024-09-22,17:33:16,Debit Card,520,49.1,84.76,555.66
4754,27,2,2023-01-28,17:49:23,Debit Card,1040,0,187.2,1227.2
4755,47,2,2024-07-16,14:50:19,Cash,3798,0,683.64,4481.64
4756,12,5,2024-01-21,16:37:52,UPI,158,20.54,24.74,162.2
4757,,3,2023-12-01,18:00:23,Debit Card,699,54.12,116.08,760.96
4758,10,1,2023-07-15,17:09:26,Credit Card,8394,838.04,1360.07,8916.03
4759,35,3,2024-02-01,17:21:13,Credit Card,5538,0,996.84,6534.84
4760,35,3,2023-01-18,18:26:56,Wallet,3496,455.92,547.21,3587.29
4761,24,2,2023-05-21,09:14:54,UPI,3893,52.63,691.27,4531.64
4762,8,5,2024-05-18,12:05:41,Debit Card,5458,0,982.44,6440.44
4763,10,3,2023-10-04,19:05:35,Cash,2996,233.54,497.24,3259.7
4764,28,3,2023-12-16,11:19:35,Wallet,4345,0,782.1,5127.1
4765,49,3,2024-03-31,10:26:50,Credit Card,5594,0,1006.92,6600.92
4766,29,1,2024-07-01,09:41:24,UPI,10890,402.03,1887.83,12375.8
4767,18,1,2023-09-09,17:13:03,Debit Card,7391,0,1330.38,8721.38
4768,19,5,2024-01-14,10:37:37,Credit Card,16892,2002.8,2680.06,17569.26
4769,3,5,2023-03-09,09:39:02,Wallet,5797,0,1043.46,6840.46
4770,,1,2023-04-16,19:49:33,Debit Card,3144,0,565.92,3709.92
4771,20,4,2024-10-02,13:58:36,UPI,8040,0,1447.2,9487.2
4772,,4,2023-05-14,10:23:16,Wallet,7254,0,1305.72,8559.72
4773,50,4,2023-10-12,14:44:33,Cash,14110,246.58,2495.42,16358.84
4774,17,3,2023-04-03,13:20:40,Credit Card,999,0,179.82,1178.82
4775,46,5,2023-09-21,12:43:52,Credit Card,11688,603.45,1995.22,13079.77
4776,1,5,2023-07-31,13:44:13,Credit Card,23087,0,4155.66,27242.66
4777,,3,2023-03-17,17:32:20,UPI,10142,932.26,1657.75,10867.49
4778,,5,2023-09-09,17:05:34,Credit Card,897,0,161.46,1058.46
4779,28,1,2023-07-20,09:32:30,UPI,10432,388.72,1807.79,11851.07
4780,,5,2023-06-25,16:02:35,UPI,2697,0,485.46,3182.46
4781,47,3,2024-03-31,20:39:10,Cash,1499,0,269.82,1768.82
4782,32,2,2024-11-12,14:48:19,Wallet,2547,120.63,436.75,2863.12
4783,23,3,2023-12-18,13:45:41,UPI,3894,0,700.92,4594.92
4784,28,4,2024-02-04,21:33:05,Cash,6093,864.17,941.19,6170.02
4785,15,2,2024-10-21,16:31:15,Debit Card,11590,1065.18,1894.47,12419.29
4786,18,1,2024-07-29,19:51:48,Wallet,5994,664.61,959.29,6288.68
4787,35,2,2024-10-30,18:39:15,Debit Card,7491,0,1348.38,8839.38
4788,36,1,2023-05-08,16:01:45,UPI,11689,0,2104.02,13793.02
4789,3,2,2024-10-25,19:47:23,Wallet,7947,784.42,1289.26,8451.84
4790,21,5,2023-10-21,21:57:43,Wallet,12240,545.21,2105.06,13799.85
4791,36,3,2023-09-15,16:18:03,Debit Card,2195,293.03,342.35,2244.32
4792,37,3,2023-12-05,16:41:02,UPI,4443,123.34,777.54,5097.2
4793,24,3,2024-01-11,12:39:38,Credit Card,7596,0,1367.28,8963.28
4794,32,3,2024-02-10,17:05:46,Debit Card,2892,29.4,515.27,3377.87
4795,26,1,2024-06-19,19:50:19,Wallet,1148,0,206.64,1354.64
4796,,2,2023-02-25,11:05:31,Wallet,5342,0,961.56,6303.56
4797,25,2,2023-03-14,12:27:48,Credit Card,5756,0,1036.08,6792.08
4798,,1,2023-06-01,21:17:42,UPI,2335,50.66,411.18,2695.52
4799,,4,2023-12-11,17:19:07,Wallet,6295,111.49,1113.03,7296.54
4800,,3,2024-05-24,17:12:24,Cash,2554,0,459.72,3013.72
4801,,3,2024-03-29,17:20:18,Debit Card,7095,0,1277.1,8372.1
4802,11,2,2023-08-24,11:44:20,Cash,4495,0,809.1,5304.1
4803,45,4,2024-10-17,14:53:30,Cash,4886,0,879.48,5765.48
4804,,2,2023-04-10,20:17:55,Credit Card,917,0,165.06,1082.06
4805,20,2,2023-10-11,11:43:10,Cash,9232,0,1661.76,10893.76
4806,11,2,2023-03-19,16:52:52,UPI,2046,122.28,346.27,2269.99
4807,41,4,2024-02-22,13:54:38,Cash,2146,101.54,368.0,2412.46
4808,38,2,2023-05-22,14:34:20,Debit Card,7792,0,1402.56,9194.56
4809,20,5,2024-06-20,19:11:39,Cash,199,0,35.82,234.82
4810,6,3,2023-09-28,18:31:30,Debit Card,3897,0,701.46,4598.46
4811,15,2,2024-09-01,16:42:24,UPI,4527,22.35,810.84,5315.49
4812,14,3,2024-05-24,15:09:21,Wallet,1296,0,233.28,1529.28
4813,7,1,2024-12-22,20:41:07,UPI,5635,7.88,1012.88,6640.0
4814,39,3,2023-07-07,10:00:41,Cash,6043,0,1087.74,7130.74
4815,25,2,2024-06-16,11:31:37,Debit Card,3196,0,575.28,3771.28
4816,,1,2024-09-24,17:56:05,Credit Card,7353,0,1323.54,8676.54
4817,,2,2023-06-04,17:25:10,Debit Card,4700,619.01,734.58,4815.57
4818,29,4,2024-07-19,10:48:54,Cash,2998,122.49,517.59,3393.1
4819,4,5,2023-03-25,14:25:14,Wallet,1998,0,359.64,2357.64
4820,,1,2024-01-28,17:25:52,Debit Card,11192,1397.94,1762.93,11556.99
4821,35,3,2024-09-17,20:41:20,Debit Card,9770,0,1758.6,11528.6
4822,27,1,2024-01-03,21:28:14,Debit Card,14488,0,2607.84,17095.84
4823,32,2,2024-05-31,09:21:39,Cash,2917,0,525.06,3442.06
4824,28,4,2023-10-28,11:04:53,UPI,7343,0,1321.74,8664.74
4825,,5,2024-03-06,14:18:27,Cash,3897,350.9,638.3,4184.4
4826,9,4,2024-10-03,11:45:21,UPI,14592,0,2626.56,17218.56
4827,29,2,2024-10-29,16:45:06,Debit Card,2448,0,440.64,2888.64
4828,14,4,2024-03-27,19:40:59,UPI,8874,579.31,1493.04,9787.73
4829,10,5,2023-09-22,13:59:40,Wallet,7991,0,1438.38,9429.38
4830,15,2,2023-04-07,09:17:47,Credit Card,7591,0,1366.38,8957.38
4831,,3,2023-02-02,11:19:48,UPI,9936,520.95,1694.71,11109.76
4832,39,3,2024-05-13,14:07:46,Debit Card,7441,845.0,1187.28,7783.28
4833,50,2,2023-07-10,10:33:50,Wallet,5794,0,1042.92,6836.92
4834,,5,2024-10-29,17:13:43,Credit Card,3996,0,719.28,4715.28
4835,50,3,2023-01-27,19:37:49,Debit Card,5547,0,998.46,6545.46
4836,40,3,2024-11-08,10:49:10,Cash,15392,0,2770.56,18162.56
4837,37,5,2024-11-16,11:40:36,UPI,11941,0,2149.38,14090.38
4838,,5,2024-09-07,13:42:10,UPI,2697,393.78,414.58,2717.8
4839,8,3,2024-11-21,17:25:56,Credit Card,10491,0,1888.38,12379.38
4840,,5,2023-02-08,14:41:02,Debit Card,8292,0,1492.56,9784.56
4841,49,5,2024-02-07,17:37:03,Wallet,6998,0,1259.64,8257.64
4842,32,2,2023-06-28,13:45:51,Credit Card,9391,187.17,1656.69,10860.52
4843,36,5,2024-11-25,12:10:28,Cash,4686,311.44,787.42,5161.98
4844,15,4,2024-12-20,18:05:00,Credit Card,3392,0,610.56,4002.56
4845,9,5,2024-09-06,11:17:07,Cash,8838,0,1590.84,10428.84
4846,26,5,2023-06-16,09:45:49,Cash,10132,0,1823.76,11955.76
4847,34,4,2023-07-29,11:15:26,UPI,8343,260.32,1454.88,9537.56
4848,24,4,2023-12-03,19:23:52,Wallet,12138,1349.17,1941.99,12730.82
4849,47,5,2024-07-30,12:03:15,UPI,11394,0,2050.92,13444.92
4850,39,2,2024-04-17,20:38:29,Wallet,11140,0,2005.2,13145.2
4851,3,3,2023-05-06,17:59:13,Cash,3697,435.0,587.16,3849.16
4852,34,5,2023-07-18,11:24:06,Wallet,854,0,153.72,1007.72
4853,10,3,2023-06-29,19:36:32,Cash,8090,0,1456.2,9546.2
4854,18,4,2023-04-12,21:32:26,Debit Card,556,0,100.08,656.08
4855,25,5,2023-12-02,09:21:43,Cash,8341,0,1501.38,9842.38
4856,,1,2023-09-15,18:39:11,Wallet,6793,235.38,1180.37,7737.99
4857,40,5,2024-08-18,11:52:47,UPI,1098,0,197.64,1295.64
4858,41,3,2024-02-17,10:38:12,Debit Card,7892,0,1420.56,9312.56
4859,15,1,2024-05-14,10:26:29,Wallet,835,27.39,145.37,952.98
4860,33,3,2024-09-12,15:50:39,UPI,4755,0,855.9,5610.9
4861,35,1,2023-09-02,20:21:56,Credit Card,99,0,17.82,116.82
4862,38,2,2024-09-11,12:36:14,Wallet,6235,13.91,1119.8,7340.89
4863,30,3,2023-08-23,10:50:55,Wallet,1298,0,233.64,1531.64
4864,8,1,2024-07-17,13:09:48,Wallet,12040,0,2167.2,14207.2
4865,,5,2024-12-16,11:08:31,Credit Card,9542,0,1717.56,11259.56
4866,3,4,2023-12-06,18:11:40,Wallet,8394,0,1510.92,9904.92
4867,,5,2023-04-26,12:07:59,Credit Card,3116,285.8,509.44,3339.64
4868,,3,2023-08-07,10:24:28,Debit Card,9041,1096.0,1430.1,9375.1
4869,23,4,2024-03-11,20:09:22,Credit Card,3973,30.09,709.72,4652.63
4870,19,4,2024-12-15,15:01:05,Wallet,198,0,35.64,233.64
4871,39,1,2023-10-04,10:19:48,Wallet,7691,0,1384.38,9075.38
4872,7,3,2024-03-24,10:34:17,Wallet,7342,0,1321.56,8663.56
4873,45,4,2023-05-07,18:47:36,Cash,7552,885.5,1199.97,7866.47
4874,6,3,2024-09-27,16:44:19,Cash,6246,0,1124.28,7370.28
4875,,5,2024-02-12,14:08:57,Wallet,2874,0,517.32,3391.32
4876,21,3,2023-11-15,19:18:21,Debit Card,7795,103.46,1384.48,9076.02
4877,42,3,2023-12-24,16:45:31,Debit Card,2696,0,485.28,3181.28
4878,36,3,2023-01-23,10:06:32,UPI,5024,0,904.32,5928.32
4879,41,2,2024-10-17,20:37:15,UPI,898,21.71,157.73,1034.02
4880,12,3,2024-11-07,14:28:23,Cash,3996,245.16,675.15,4425.99
4881,46,2,2024-10-24,16:28:49,Credit Card,7093,0,1276.74,8369.74
4882,32,2,2024-11-11,12:00:51,Debit Card,3389,0,610.02,3999.02
4883,4,2,2024-12-04,20:34:59,Cash,2792,0,502.56,3294.56
4884,30,2,2024-11-13,14:05:25,Debit Card,3598,0,647.64,4245.64
4885,49,5,2024-02-11,16:12:48,Cash,4048,266.8,680.62,4461.82
4886,12,4,2024-08-01,18:09:29,Cash,8691,399.03,1492.55,9784.52
4887,10,1,2024-02-26,10:28:39,UPI,449,0,80.82,529.82
4888,11,3,2023-09-17,11:41:14,Wallet,8394,0,1510.92,9904.92
4889,25,5,2023-01-28,19:34:27,Wallet,13439,0,2419.02,15858.02
4890,29,3,2024-11-09,20:34:36,Credit Card,520,43.05,85.85,562.8
4891,13,1,2024-06-14,15:01:44,Debit Card,1197,0,215.46,1412.46
4892,31,5,2024-09-19,12:45:29,Cash,1098,0,197.64,1295.64
4893,2,1,2023-09-28,14:00:07,Cash,9242,0,1663.56,10905.56
4894,45,5,2024-02-25,09:01:14,Cash,5003,0,900.54,5903.54
4895,23,5,2024-08-08,15:25:41,Credit Card,899,0,161.82,1060.82
4896,,5,2024-05-30,09:23:09,UPI,4754,0,855.72,5609.72
4897,5,2,2023-09-02,18:41:51,UPI,3897,0,701.46,4598.46
4898,10,4,2023-07-09,21:16:16,Credit Card,7593,0,1366.74,8959.74
4899,40,5,2023-10-04,12:01:21,Debit Card,11131,409.6,1929.85,12651.25
4900,38,1,2024-03-10,20:14:50,Debit Card,1378,0,248.04,1626.04
4901,50,2,2024-08-06,11:35:37,Credit Card,6146,10.89,1104.32,7239.43
4902,,1,2023-03-23,20:11:15,Cash,3784,0,681.12,4465.12
4903,,2,2023-08-13,16:12:51,Wallet,1197,4.92,214.57,1406.65
4904,28,3,2023-07-01,21:24:07,Wallet,280,0,50.4,330.4
4905,43,2,2024-01-16,16:35:52,Cash,3242,15.26,580.81,3807.55
4906,9,3,2024-03-24,09:14:12,Debit Card,3692,0,664.56,4356.56
4907,18,4,2023-05-29,15:30:09,Debit Card,5895,0,1061.1,6956.1
4908,39,5,2024-06-27,15:50:08,Wallet,9496,771.6,1570.39,10294.79
4909,19,5,2024-01-03,13:31:24,UPI,4433,634.95,683.65,4481.7
4910,41,5,2023-02-02,13:49:47,Credit Card,198,14.34,33.06,216.72
4911,42,5,2024-12-11,16:51:37,Cash,5535,468.01,912.06,5979.05
4912,17,5,2023-04-23,15:05:55,Cash,15938,881.77,2710.12,17766.35
4913,17,1,2024-02-02,17:14:34,Cash,8591,0,1546.38,10137.38
4914,44,2,2023-03-15,12:39:44,Credit Card,9793,0,1762.74,11555.74
4915,46,2,2023-05-09,21:49:12,Debit Card,3796,0,683.28,4479.28
4916,3,1,2023-05-04,17:07:10,UPI,10995,0,1979.1,12974.1
4917,45,4,2023-03-03,20:09:16,UPI,2998,408.48,466.11,3055.63
4918,41,2,2024-08-24,10:47:38,UPI,15431,1701.94,2471.23,16200.29
